,DetectedCamera_Front,DetectedCamera_Left,DetectedCamera_Rear,DetectedCamera_Right,AngleOfSign,SignAspectRatio,SignWidth,SignHeight
28814,0.0,0.0,0.0,1.0,101,0.95,41,43
28815,0.0,1.0,0.0,0.0,315,1.86,54,29
28816,0.0,0.0,0.0,1.0,48,1.07,168,157
28817,1.0,0.0,0.0,0.0,27,1.01,148,146
28818,0.0,0.0,0.0,1.0,68,0.91,83,91
28819,0.0,1.0,0.0,0.0,245,0.62,72,117
28820,1.0,0.0,0.0,0.0,42,0.88,35,40
28821,1.0,0.0,0.0,0.0,319,1.28,46,36
28822,0.0,0.0,0.0,1.0,103,0.9,35,39
28823,0.0,0.0,1.0,0.0,206,1.03,99,96
28824,0.0,0.0,1.0,0.0,209,0.88,44,50
28825,1.0,0.0,0.0,0.0,27,0.95,178,188
28826,1.0,0.0,0.0,0.0,22,0.95,108,114
28827,1.0,0.0,0.0,0.0,7,0.89,32,36
28828,1.0,0.0,0.0,0.0,317,1.35,65,48
28829,0.0,0.0,0.0,1.0,85,0.86,30,35
28830,0.0,1.0,0.0,0.0,266,1.03,32,31
28831,0.0,1.0,0.0,0.0,264,0.89,32,36
28832,1.0,0.0,0.0,0.0,318,1.11,51,46
28833,0.0,0.0,0.0,1.0,102,0.93,85,91
28834,0.0,1.0,0.0,0.0,228,0.9,55,61
28835,1.0,0.0,0.0,0.0,17,0.94,76,81
28836,0.0,0.0,0.0,1.0,95,0.97,34,35
28837,0.0,1.0,0.0,0.0,239,0.86,72,84
28838,0.0,0.0,0.0,1.0,65,0.75,157,208
28839,0.0,1.0,0.0,0.0,247,0.55,37,67
28840,0.0,0.0,1.0,0.0,207,1.05,64,61
28841,1.0,0.0,0.0,0.0,38,1.01,123,122
28842,0.0,1.0,0.0,0.0,252,0.51,39,77
28843,0.0,1.0,0.0,0.0,248,0.58,43,74
28844,1.0,0.0,0.0,0.0,28,0.89,125,140
28845,0.0,1.0,0.0,0.0,233,0.98,107,109
28846,0.0,0.0,1.0,0.0,215,1.21,125,103
28847,1.0,0.0,0.0,0.0,13,0.86,74,86
28848,1.0,0.0,0.0,0.0,19,0.93,52,56
28849,0.0,1.0,0.0,0.0,256,1.34,43,32
28850,0.0,0.0,1.0,0.0,195,0.93,39,42
28851,1.0,0.0,0.0,0.0,19,0.89,83,93
28852,0.0,0.0,1.0,0.0,205,0.95,61,64
28853,0.0,0.0,0.0,1.0,52,0.94,183,194
28854,0.0,1.0,0.0,0.0,244,0.7,45,64
28855,1.0,0.0,0.0,0.0,25,1.21,116,96
28856,1.0,0.0,0.0,0.0,46,0.9,245,271
28857,0.0,1.0,0.0,0.0,245,0.61,59,96
28858,0.0,0.0,0.0,1.0,60,0.79,134,169
28859,0.0,0.0,0.0,1.0,68,0.53,86,161
28860,0.0,0.0,1.0,0.0,213,0.99,79,80
28861,0.0,1.0,0.0,0.0,229,1.14,124,109
28862,0.0,0.0,0.0,1.0,69,1.08,41,38
28863,1.0,0.0,0.0,0.0,24,0.91,110,121
28864,1.0,0.0,0.0,0.0,16,1.13,127,112
28865,0.0,1.0,0.0,0.0,258,0.71,61,86
28866,0.0,0.0,1.0,0.0,205,0.98,50,51
28867,0.0,0.0,0.0,1.0,56,0.92,120,131
28868,0.0,0.0,0.0,1.0,62,0.73,90,123
28869,0.0,1.0,0.0,0.0,258,0.58,41,71
28870,1.0,0.0,0.0,0.0,14,0.97,57,59
28871,0.0,1.0,0.0,0.0,246,0.93,81,87
28872,1.0,0.0,0.0,0.0,15,0.95,75,79
28873,0.0,1.0,0.0,0.0,242,0.74,61,82
28874,0.0,1.0,0.0,0.0,260,0.59,55,94
28875,1.0,0.0,0.0,0.0,12,0.93,42,45
28876,0.0,0.0,0.0,1.0,55,0.93,115,124
28877,0.0,0.0,0.0,1.0,77,0.38,36,95
28878,0.0,0.0,1.0,0.0,225,1.08,55,51
28879,0.0,0.0,0.0,1.0,82,0.42,109,261
28880,0.0,1.0,0.0,0.0,245,0.76,57,75
28881,0.0,1.0,0.0,0.0,244,0.7,45,64
28882,0.0,0.0,1.0,0.0,203,0.87,34,39
28883,0.0,0.0,1.0,0.0,216,1.08,70,65
28884,1.0,0.0,0.0,0.0,19,1.01,78,77
28885,0.0,0.0,1.0,0.0,216,1.07,95,89
28886,1.0,0.0,0.0,0.0,17,0.96,87,91
28887,1.0,0.0,0.0,0.0,16,0.94,46,49
28888,1.0,0.0,0.0,0.0,22,0.95,70,74
28889,0.0,0.0,1.0,0.0,210,0.91,63,69
28890,0.0,0.0,1.0,0.0,218,0.79,65,82
28891,1.0,0.0,0.0,0.0,47,1.11,211,190
28892,0.0,0.0,1.0,0.0,207,1.06,68,64
28893,1.0,0.0,0.0,0.0,29,0.88,87,99
28894,1.0,0.0,0.0,0.0,58,0.75,326,432
28895,1.0,0.0,0.0,0.0,24,1.01,147,146
28896,0.0,0.0,1.0,0.0,202,0.74,29,39
28897,0.0,0.0,1.0,0.0,202,1.0,38,38
28898,1.0,0.0,0.0,0.0,32,0.96,164,170
28899,1.0,0.0,0.0,0.0,28,0.94,49,52
28900,0.0,1.0,0.0,0.0,249,0.63,60,96
28901,0.0,0.0,1.0,0.0,229,0.97,126,130
28902,1.0,0.0,0.0,0.0,39,1.34,39,29
28903,0.0,1.0,0.0,0.0,250,0.54,56,104
28904,0.0,0.0,0.0,1.0,81,0.49,101,205
28905,1.0,0.0,0.0,0.0,30,0.93,84,90
28906,0.0,0.0,0.0,1.0,67,0.63,88,140
28907,0.0,1.0,0.0,0.0,250,0.51,53,104
28908,0.0,0.0,0.0,1.0,63,0.74,125,168
28909,0.0,1.0,0.0,0.0,240,1.11,111,100
28910,0.0,0.0,1.0,0.0,212,1.12,58,52
28911,1.0,0.0,0.0,0.0,26,0.72,100,138
28912,1.0,0.0,0.0,0.0,25,0.97,84,87
28913,0.0,0.0,1.0,0.0,220,1.05,97,92
28914,1.0,0.0,0.0,0.0,21,0.89,102,115
28915,0.0,0.0,1.0,0.0,200,0.92,35,38
28916,1.0,0.0,0.0,0.0,31,0.84,130,155
28917,0.0,0.0,0.0,1.0,70,0.76,248,327
28918,1.0,0.0,0.0,0.0,36,0.79,150,189
28919,1.0,0.0,0.0,0.0,22,0.91,70,77
28920,1.0,0.0,0.0,0.0,20,0.84,74,88
28921,0.0,1.0,0.0,0.0,253,0.74,90,122
28922,0.0,1.0,0.0,0.0,248,0.78,108,138
28923,1.0,0.0,0.0,0.0,26,1.0,189,189
28924,0.0,0.0,1.0,0.0,216,0.98,144,147
28925,1.0,0.0,0.0,0.0,41,0.95,197,208
28926,0.0,1.0,0.0,0.0,235,1.15,132,115
28927,1.0,0.0,0.0,0.0,20,1.02,67,66
28928,0.0,1.0,0.0,0.0,245,0.53,42,79
28929,1.0,0.0,0.0,0.0,28,0.89,168,189
28930,1.0,0.0,0.0,0.0,18,0.92,90,98
28931,1.0,0.0,0.0,0.0,13,0.9,35,39
28932,0.0,1.0,0.0,0.0,255,0.42,84,201
28933,1.0,0.0,0.0,0.0,27,0.99,142,143
28934,1.0,0.0,0.0,0.0,38,0.9,150,166
28935,0.0,1.0,0.0,0.0,244,0.82,108,131
28936,0.0,0.0,1.0,0.0,220,0.67,61,91
28937,1.0,0.0,0.0,0.0,59,0.84,300,359
28938,1.0,0.0,0.0,0.0,38,1.04,105,101
28939,1.0,0.0,0.0,0.0,30,1.03,102,99
28940,1.0,0.0,0.0,0.0,22,0.72,62,86
28941,1.0,0.0,0.0,0.0,35,0.87,101,116
28942,0.0,0.0,1.0,0.0,211,1.0,50,50
28943,0.0,1.0,0.0,0.0,243,0.94,100,106
28944,1.0,0.0,0.0,0.0,24,0.94,98,104
28945,0.0,0.0,0.0,1.0,50,1.2,100,83
28946,0.0,1.0,0.0,0.0,235,0.95,124,131
28947,1.0,0.0,0.0,0.0,24,0.94,128,136
28948,0.0,0.0,0.0,1.0,65,0.84,194,231
28949,1.0,0.0,0.0,0.0,30,0.94,135,144
28950,1.0,0.0,0.0,0.0,54,0.95,125,131
28951,0.0,0.0,1.0,0.0,208,1.1,34,31
28952,0.0,0.0,1.0,0.0,214,0.9,38,42
28953,1.0,0.0,0.0,0.0,38,0.91,126,139
28954,1.0,0.0,0.0,0.0,21,0.98,78,80
28955,0.0,0.0,0.0,1.0,45,0.91,341,375
28956,0.0,0.0,1.0,0.0,136,1.57,66,42
28957,0.0,0.0,1.0,0.0,158,1.09,199,182
28958,0.0,1.0,0.0,0.0,245,0.96,133,138
28959,0.0,1.0,0.0,0.0,317,1.03,164,159
28960,0.0,1.0,0.0,0.0,237,0.98,54,55
28961,0.0,0.0,0.0,1.0,61,1.06,115,108
28962,0.0,1.0,0.0,0.0,231,1.13,81,72
28963,1.0,0.0,0.0,0.0,46,0.8,246,308
28964,1.0,0.0,0.0,0.0,9,0.92,47,51
28965,0.0,0.0,1.0,0.0,201,1.08,40,37
28966,0.0,0.0,0.0,1.0,54,1.05,127,121
28967,0.0,1.0,0.0,0.0,224,1.23,48,39
28968,1.0,0.0,0.0,0.0,26,0.92,132,143
28969,0.0,1.0,0.0,0.0,236,0.87,146,167
28970,0.0,1.0,0.0,0.0,254,0.64,44,69
28971,0.0,1.0,0.0,0.0,230,0.96,82,85
28972,1.0,0.0,0.0,0.0,18,0.97,85,88
28973,0.0,0.0,1.0,0.0,201,1.02,64,63
28974,1.0,0.0,0.0,0.0,9,0.88,36,41
28975,0.0,0.0,1.0,0.0,222,0.95,104,109
28976,0.0,0.0,1.0,0.0,224,1.13,116,103
28977,0.0,0.0,0.0,1.0,70,0.66,57,86
28978,1.0,0.0,0.0,0.0,38,1.06,91,86
28979,0.0,1.0,0.0,0.0,228,1.0,87,87
28980,0.0,0.0,0.0,1.0,49,1.13,213,188
28981,1.0,0.0,0.0,0.0,16,0.92,33,36
28982,0.0,1.0,0.0,0.0,249,0.94,114,121
28983,0.0,1.0,0.0,0.0,222,1.3,112,86
28984,1.0,0.0,0.0,0.0,37,0.85,63,74
28985,1.0,0.0,0.0,0.0,43,1.05,98,93
28986,0.0,1.0,0.0,0.0,227,1.1,56,51
28987,1.0,0.0,0.0,0.0,23,0.98,41,42
28988,1.0,0.0,0.0,0.0,24,0.87,106,122
28989,1.0,0.0,0.0,0.0,13,0.86,38,44
28990,1.0,0.0,0.0,0.0,25,0.9,75,83
28991,0.0,1.0,0.0,0.0,255,0.68,55,81
28992,0.0,0.0,0.0,1.0,58,0.92,135,147
28993,0.0,0.0,0.0,1.0,51,1.19,171,144
28994,0.0,1.0,0.0,0.0,245,0.79,63,80
28995,1.0,0.0,0.0,0.0,28,0.99,99,100
28996,0.0,1.0,0.0,0.0,243,0.82,69,84
28997,0.0,1.0,0.0,0.0,245,0.51,52,101
28998,0.0,0.0,1.0,0.0,207,1.0,58,58
28999,0.0,0.0,0.0,1.0,66,0.83,118,142
29000,0.0,0.0,1.0,0.0,209,1.04,79,76
29001,0.0,0.0,0.0,1.0,47,1.15,220,192
29002,0.0,1.0,0.0,0.0,246,0.68,67,99
29003,1.0,0.0,0.0,0.0,23,0.76,86,113
29004,0.0,1.0,0.0,0.0,239,0.84,87,104
29005,0.0,0.0,0.0,1.0,44,1.02,260,255
29006,0.0,1.0,0.0,0.0,236,0.79,70,89
29007,1.0,0.0,0.0,0.0,17,0.92,102,111
29008,0.0,1.0,0.0,0.0,243,0.74,64,86
29009,0.0,0.0,0.0,1.0,61,0.73,126,172
29010,0.0,0.0,0.0,1.0,63,0.76,129,170
29011,1.0,0.0,0.0,0.0,22,1.07,102,95
29012,0.0,1.0,0.0,0.0,224,1.21,69,57
29013,1.0,0.0,0.0,0.0,29,1.04,83,80
29014,1.0,0.0,0.0,0.0,35,1.01,200,198
29015,0.0,1.0,0.0,0.0,245,0.95,81,85
29016,1.0,0.0,0.0,0.0,30,0.76,81,106
29017,0.0,0.0,0.0,1.0,71,0.71,120,170
29018,0.0,1.0,0.0,0.0,229,1.21,99,82
29019,0.0,0.0,1.0,0.0,205,0.9,74,82
29020,0.0,0.0,1.0,0.0,197,0.92,48,52
29021,1.0,0.0,0.0,0.0,17,1.02,137,134
29022,1.0,0.0,0.0,0.0,9,0.98,62,63
29023,0.0,0.0,1.0,0.0,213,1.06,118,111
29024,0.0,0.0,1.0,0.0,225,1.15,175,152
29025,1.0,0.0,0.0,0.0,11,0.99,68,69
29026,1.0,0.0,0.0,0.0,11,0.96,55,57
29027,0.0,0.0,1.0,0.0,204,1.06,99,93
29028,0.0,0.0,1.0,0.0,204,1.18,47,40
29029,0.0,0.0,1.0,0.0,215,0.96,50,52
29030,1.0,0.0,0.0,0.0,21,1.03,94,91
29031,1.0,0.0,0.0,0.0,17,0.94,68,72
29032,0.0,0.0,1.0,0.0,162,1.0,39,39
29033,0.0,0.0,1.0,0.0,220,1.05,45,43
29034,0.0,1.0,0.0,0.0,291,0.95,112,118
29035,1.0,0.0,0.0,0.0,23,1.2,137,114
29036,1.0,0.0,0.0,0.0,22,0.95,104,110
29037,0.0,0.0,1.0,0.0,205,0.94,62,66
29038,0.0,0.0,1.0,0.0,159,0.91,125,137
29039,0.0,0.0,1.0,0.0,197,0.93,41,44
29040,0.0,0.0,0.0,1.0,70,0.54,95,175
29041,1.0,0.0,0.0,0.0,25,1.03,102,99
29042,0.0,0.0,0.0,1.0,52,0.88,136,154
29043,0.0,0.0,1.0,0.0,204,1.05,42,40
29044,0.0,0.0,0.0,1.0,49,1.09,236,217
29045,0.0,0.0,1.0,0.0,150,1.01,114,113
29046,0.0,0.0,1.0,0.0,179,0.73,33,45
29047,0.0,0.0,0.0,1.0,59,0.89,311,350
29048,0.0,1.0,0.0,0.0,314,1.53,203,133
29049,0.0,0.0,1.0,0.0,213,1.14,125,110
29050,0.0,1.0,0.0,0.0,235,1.01,82,81
29051,0.0,1.0,0.0,0.0,230,1.01,91,90
29052,1.0,0.0,0.0,0.0,44,1.09,266,244
29053,0.0,0.0,0.0,1.0,49,1.25,151,121
29054,0.0,0.0,1.0,0.0,201,1.0,67,67
29055,1.0,0.0,0.0,0.0,23,0.95,116,122
29056,0.0,0.0,1.0,0.0,194,0.92,55,60
29057,0.0,1.0,0.0,0.0,249,0.75,157,208
29058,0.0,0.0,0.0,1.0,81,0.34,87,256
29059,0.0,1.0,0.0,0.0,241,0.8,113,141
29060,1.0,0.0,0.0,0.0,22,1.04,93,89
29061,0.0,1.0,0.0,0.0,243,0.86,129,150
29062,0.0,0.0,1.0,0.0,201,1.02,45,44
29063,1.0,0.0,0.0,0.0,15,0.84,48,57
29064,0.0,0.0,0.0,1.0,43,1.14,223,196
29065,0.0,0.0,1.0,0.0,195,0.92,35,38
29066,0.0,0.0,1.0,0.0,219,1.1,145,132
29067,0.0,0.0,1.0,0.0,199,0.95,58,61
29068,1.0,0.0,0.0,0.0,19,0.92,46,50
29069,0.0,1.0,0.0,0.0,249,0.78,102,131
29070,1.0,0.0,0.0,0.0,16,1.05,40,38
29071,1.0,0.0,0.0,0.0,22,0.92,48,52
29072,0.0,1.0,0.0,0.0,250,0.82,55,67
29073,0.0,0.0,1.0,0.0,219,1.27,121,95
29074,0.0,0.0,0.0,1.0,58,0.93,134,144
29075,1.0,0.0,0.0,0.0,28,0.97,114,117
29076,0.0,1.0,0.0,0.0,251,0.48,30,62
29077,0.0,0.0,1.0,0.0,213,0.88,82,93
29078,0.0,0.0,0.0,1.0,67,0.74,115,156
29079,0.0,0.0,1.0,0.0,214,1.04,76,73
29080,0.0,1.0,0.0,0.0,250,0.64,63,98
29081,0.0,0.0,1.0,0.0,219,1.06,88,83
29082,0.0,0.0,1.0,0.0,211,0.94,62,66
29083,0.0,0.0,1.0,0.0,221,1.02,126,124
29084,1.0,0.0,0.0,0.0,17,1.0,74,74
29085,0.0,1.0,0.0,0.0,263,0.47,40,86
29086,0.0,0.0,1.0,0.0,213,1.04,52,50
29087,1.0,0.0,0.0,0.0,21,0.88,37,42
29088,0.0,1.0,0.0,0.0,225,1.23,64,52
29089,1.0,0.0,0.0,0.0,27,1.01,90,89
29090,0.0,0.0,0.0,1.0,80,0.46,50,109
29091,1.0,0.0,0.0,0.0,17,0.88,75,85
29092,1.0,0.0,0.0,0.0,15,0.93,69,74
29093,1.0,0.0,0.0,0.0,15,0.96,48,50
29094,0.0,1.0,0.0,0.0,254,0.78,43,55
29095,1.0,0.0,0.0,0.0,12,0.95,57,60
29096,1.0,0.0,0.0,0.0,16,0.96,53,55
29097,0.0,0.0,1.0,0.0,215,1.07,74,69
29098,0.0,1.0,0.0,0.0,257,0.6,51,85
29099,0.0,1.0,0.0,0.0,235,1.08,109,101
29100,0.0,1.0,0.0,0.0,249,0.86,125,145
29101,1.0,0.0,0.0,0.0,15,0.99,108,109
29102,0.0,0.0,1.0,0.0,206,1.02,44,43
29103,1.0,0.0,0.0,0.0,18,0.95,90,95
29104,0.0,0.0,0.0,1.0,74,0.48,124,260
29105,0.0,1.0,0.0,0.0,244,0.84,56,67
29106,0.0,1.0,0.0,0.0,247,0.63,42,67
29107,0.0,0.0,0.0,1.0,50,1.41,260,184
29108,0.0,0.0,1.0,0.0,215,1.08,66,61
29109,0.0,1.0,0.0,0.0,244,0.69,48,70
29110,0.0,1.0,0.0,0.0,248,0.67,70,105
29111,0.0,0.0,1.0,0.0,214,0.89,101,113
29112,0.0,0.0,0.0,1.0,58,0.9,284,314
29113,0.0,1.0,0.0,0.0,240,0.75,76,101
29114,1.0,0.0,0.0,0.0,16,0.89,89,100
29115,0.0,0.0,1.0,0.0,225,0.79,90,114
29116,1.0,0.0,0.0,0.0,32,1.01,174,173
29117,0.0,0.0,1.0,0.0,215,1.02,85,83
29118,1.0,0.0,0.0,0.0,14,0.97,62,64
29119,1.0,0.0,0.0,0.0,28,1.01,151,150
29120,0.0,1.0,0.0,0.0,248,0.54,53,99
29121,0.0,0.0,1.0,0.0,200,1.03,38,37
29122,0.0,1.0,0.0,0.0,229,1.12,105,94
29123,0.0,0.0,0.0,1.0,55,0.9,203,225
29124,1.0,0.0,0.0,0.0,18,0.89,50,56
29125,0.0,0.0,0.0,1.0,66,0.77,101,132
29126,0.0,1.0,0.0,0.0,222,1.33,89,67
29127,0.0,0.0,0.0,1.0,58,0.84,140,166
29128,0.0,1.0,0.0,0.0,266,0.65,63,97
29129,0.0,0.0,1.0,0.0,217,0.98,65,66
29130,1.0,0.0,0.0,0.0,25,1.04,102,98
29131,1.0,0.0,0.0,0.0,26,0.94,117,125
29132,0.0,1.0,0.0,0.0,250,0.61,31,51
29133,1.0,0.0,0.0,0.0,25,1.02,102,100
29134,0.0,1.0,0.0,0.0,251,0.65,57,88
29135,1.0,0.0,0.0,0.0,12,0.92,54,59
29136,0.0,0.0,1.0,0.0,207,1.22,79,65
29137,1.0,0.0,0.0,0.0,19,1.03,99,96
29138,1.0,0.0,0.0,0.0,11,0.92,34,37
29139,1.0,0.0,0.0,0.0,327,1.19,38,32
29140,1.0,0.0,0.0,0.0,12,0.93,65,70
29141,0.0,1.0,0.0,0.0,251,0.83,97,117
29142,0.0,1.0,0.0,0.0,243,0.86,82,95
29143,1.0,0.0,0.0,0.0,20,1.05,112,107
29144,0.0,1.0,0.0,0.0,265,0.88,45,51
29145,0.0,0.0,1.0,0.0,212,1.1,91,83
29146,1.0,0.0,0.0,0.0,7,1.03,38,37
29147,0.0,0.0,0.0,1.0,78,0.49,106,215
29148,0.0,0.0,1.0,0.0,230,0.94,34,36
29149,0.0,0.0,1.0,0.0,210,1.02,49,48
29150,0.0,0.0,1.0,0.0,202,0.97,38,39
29151,0.0,1.0,0.0,0.0,244,0.82,150,182
29152,0.0,0.0,0.0,1.0,60,0.72,131,183
29153,0.0,1.0,0.0,0.0,241,0.82,83,101
29154,1.0,0.0,0.0,0.0,18,0.8,131,164
29155,0.0,0.0,1.0,0.0,172,1.13,63,56
29156,0.0,1.0,0.0,0.0,264,0.44,69,156
29157,1.0,0.0,0.0,0.0,14,0.97,57,59
29158,1.0,0.0,0.0,0.0,31,0.88,171,194
29159,0.0,1.0,0.0,0.0,247,0.66,71,108
29160,0.0,0.0,1.0,0.0,207,1.09,117,107
29161,0.0,0.0,1.0,0.0,168,1.05,103,98
29162,0.0,0.0,1.0,0.0,203,1.07,64,60
29163,0.0,0.0,0.0,1.0,48,1.02,240,236
29164,1.0,0.0,0.0,0.0,10,0.93,62,67
29165,0.0,1.0,0.0,0.0,223,1.22,162,133
29166,1.0,0.0,0.0,0.0,12,1.05,59,56
29167,0.0,1.0,0.0,0.0,254,0.51,42,83
29168,0.0,1.0,0.0,0.0,262,0.61,65,107
29169,0.0,0.0,1.0,0.0,165,0.86,109,127
29170,0.0,1.0,0.0,0.0,227,1.2,128,107
29171,0.0,0.0,0.0,1.0,73,0.56,57,101
29172,1.0,0.0,0.0,0.0,14,0.9,94,104
29173,0.0,0.0,1.0,0.0,209,1.0,103,103
29174,1.0,0.0,0.0,0.0,20,0.93,185,198
29175,0.0,0.0,1.0,0.0,199,0.85,45,53
29176,0.0,1.0,0.0,0.0,243,0.7,81,116
29177,0.0,0.0,1.0,0.0,200,1.0,66,66
29178,1.0,0.0,0.0,0.0,17,0.84,72,86
29179,0.0,0.0,1.0,0.0,189,1.0,33,33
29180,0.0,1.0,0.0,0.0,250,0.66,93,140
29181,0.0,0.0,1.0,0.0,215,1.2,118,98
29182,0.0,1.0,0.0,0.0,248,0.65,63,97
29183,0.0,0.0,1.0,0.0,204,1.12,83,74
29184,1.0,0.0,0.0,0.0,17,0.95,56,59
29185,0.0,0.0,0.0,1.0,48,1.35,217,161
29186,0.0,1.0,0.0,0.0,285,0.67,29,43
29187,1.0,0.0,0.0,0.0,9,0.94,34,36
29188,0.0,0.0,1.0,0.0,217,1.04,144,139
29189,1.0,0.0,0.0,0.0,20,0.96,106,110
29190,0.0,0.0,1.0,0.0,208,1.13,71,63
29191,0.0,0.0,1.0,0.0,210,0.96,95,99
29192,0.0,1.0,0.0,0.0,257,0.58,76,131
29193,0.0,0.0,1.0,0.0,211,1.03,81,79
29194,0.0,1.0,0.0,0.0,247,0.71,87,122
29195,0.0,0.0,0.0,1.0,49,1.51,276,183
29196,0.0,0.0,1.0,0.0,214,1.0,93,93
29197,1.0,0.0,0.0,0.0,12,1.05,65,62
29198,0.0,1.0,0.0,0.0,249,0.85,98,115
29199,1.0,0.0,0.0,0.0,12,0.96,51,53
29200,0.0,0.0,0.0,1.0,64,0.77,103,133
29201,1.0,0.0,0.0,0.0,331,1.21,68,56
29202,0.0,1.0,0.0,0.0,242,0.7,101,145
29203,1.0,0.0,0.0,0.0,29,1.19,176,148
29204,0.0,0.0,1.0,0.0,196,0.98,45,46
29205,0.0,0.0,0.0,1.0,72,0.56,93,167
29206,0.0,1.0,0.0,0.0,256,0.54,51,95
29207,1.0,0.0,0.0,0.0,38,0.97,101,104
29208,0.0,1.0,0.0,0.0,259,0.78,65,83
29209,0.0,0.0,0.0,1.0,88,0.33,69,210
29210,0.0,0.0,1.0,0.0,200,0.92,36,39
29211,0.0,1.0,0.0,0.0,227,0.67,46,69
29212,0.0,1.0,0.0,0.0,248,0.71,48,68
29213,1.0,0.0,0.0,0.0,14,0.97,35,36
29214,0.0,0.0,1.0,0.0,225,0.99,111,112
29215,1.0,0.0,0.0,0.0,45,0.94,168,178
29216,0.0,0.0,1.0,0.0,203,1.07,74,69
29217,0.0,0.0,0.0,1.0,52,0.96,136,142
29218,1.0,0.0,0.0,0.0,17,0.9,80,89
29219,0.0,1.0,0.0,0.0,225,1.04,117,112
29220,0.0,0.0,0.0,1.0,51,0.76,199,263
29221,0.0,1.0,0.0,0.0,248,0.74,66,89
29222,0.0,1.0,0.0,0.0,244,0.84,88,105
29223,0.0,0.0,1.0,0.0,201,1.05,46,44
29224,1.0,0.0,0.0,0.0,16,0.85,70,82
29225,0.0,1.0,0.0,0.0,241,0.84,76,91
29226,1.0,0.0,0.0,0.0,20,1.04,175,169
29227,1.0,0.0,0.0,0.0,24,1.03,136,132
29228,0.0,0.0,0.0,1.0,63,0.75,126,167
29229,0.0,1.0,0.0,0.0,224,1.25,166,133
29230,1.0,0.0,0.0,0.0,18,0.92,82,89
29231,0.0,1.0,0.0,0.0,235,1.05,135,128
29232,0.0,0.0,1.0,0.0,204,0.97,58,60
29233,1.0,0.0,0.0,0.0,6,0.94,34,36
29234,0.0,0.0,1.0,0.0,211,1.17,122,104
29235,0.0,0.0,1.0,0.0,223,1.04,188,180
29236,0.0,0.0,0.0,1.0,76,0.49,67,137
29237,0.0,0.0,1.0,0.0,205,0.92,78,85
29238,1.0,0.0,0.0,0.0,8,1.0,55,55
29239,0.0,0.0,0.0,1.0,79,0.6,73,122
29240,1.0,0.0,0.0,0.0,24,1.03,144,140
29241,0.0,0.0,1.0,0.0,225,1.03,76,74
29242,1.0,0.0,0.0,0.0,26,1.1,143,130
29243,0.0,0.0,0.0,1.0,87,0.89,39,44
29244,0.0,1.0,0.0,0.0,245,0.7,82,117
29245,1.0,0.0,0.0,0.0,18,1.03,109,106
29246,0.0,0.0,1.0,0.0,208,0.95,53,56
29247,1.0,0.0,0.0,0.0,14,0.87,53,61
29248,0.0,0.0,1.0,0.0,205,0.54,50,93
29249,0.0,0.0,1.0,0.0,215,1.17,98,84
29250,1.0,0.0,0.0,0.0,23,1.01,101,100
29251,1.0,0.0,0.0,0.0,15,1.06,100,94
29252,1.0,0.0,0.0,0.0,46,0.94,207,221
29253,1.0,0.0,0.0,0.0,39,0.96,103,107
29254,0.0,0.0,1.0,0.0,206,0.98,42,43
29255,0.0,0.0,1.0,0.0,219,0.93,85,91
29256,0.0,0.0,1.0,0.0,156,0.96,43,45
29257,0.0,0.0,0.0,1.0,65,0.66,110,167
29258,1.0,0.0,0.0,0.0,24,0.94,46,49
29259,1.0,0.0,0.0,0.0,37,0.95,82,86
29260,0.0,1.0,0.0,0.0,267,0.73,30,41
29261,0.0,0.0,0.0,1.0,60,0.83,101,121
29262,0.0,0.0,1.0,0.0,223,1.11,98,88
29263,0.0,0.0,1.0,0.0,217,1.02,43,42
29264,1.0,0.0,0.0,0.0,41,1.06,112,106
29265,1.0,0.0,0.0,0.0,25,0.87,52,60
29266,1.0,0.0,0.0,0.0,31,0.88,69,78
29267,1.0,0.0,0.0,0.0,31,0.95,105,110
29268,1.0,0.0,0.0,0.0,14,0.97,98,101
29269,0.0,0.0,0.0,1.0,74,0.57,100,174
29270,0.0,0.0,1.0,0.0,202,0.94,68,72
29271,0.0,0.0,1.0,0.0,214,1.23,140,114
29272,1.0,0.0,0.0,0.0,22,1.06,149,140
29273,1.0,0.0,0.0,0.0,21,1.0,97,97
29274,0.0,1.0,0.0,0.0,230,1.13,43,38
29275,1.0,0.0,0.0,0.0,26,1.01,75,74
29276,0.0,1.0,0.0,0.0,225,1.31,168,128
29277,0.0,0.0,0.0,1.0,55,0.84,115,137
29278,0.0,1.0,0.0,0.0,247,1.06,110,104
29279,0.0,0.0,1.0,0.0,214,0.98,51,52
29280,0.0,0.0,1.0,0.0,203,0.88,67,76
29281,1.0,0.0,0.0,0.0,32,0.91,212,234
29282,0.0,0.0,1.0,0.0,212,0.91,58,64
29283,0.0,0.0,0.0,1.0,51,1.06,170,160
29284,0.0,1.0,0.0,0.0,229,1.24,145,117
29285,0.0,0.0,0.0,1.0,71,0.89,109,122
29286,1.0,0.0,0.0,0.0,24,0.9,74,82
29287,1.0,0.0,0.0,0.0,23,0.99,183,185
29288,0.0,0.0,1.0,0.0,202,0.89,68,76
29289,0.0,1.0,0.0,0.0,229,1.16,51,44
29290,0.0,0.0,1.0,0.0,206,1.12,38,34
29291,0.0,0.0,0.0,1.0,70,0.68,95,140
29292,0.0,0.0,1.0,0.0,212,0.98,41,42
29293,1.0,0.0,0.0,0.0,324,1.0,53,53
